,movie_id,title,genres,cast,crew,tags
1419,8090,UNTRACEABLE,['Drama'],"['Diane Lane', 'Billy Burke', 'Colin Hanks']",['Gregory Hoblit'],"special agent jennifer marsh (diane lane) works in an elite division of the fbi dedicated to fighting cybercrime. she thinks she has seen it all, until a particularly sadistic criminal arises on the internet. this tech-savvy killer posts live feeds of his crimes on his website; the more hits the site gets, the faster the victim dies. marsh and her team must find the elusive killer before time runs out. suicide fbi kidnapping snuff sadism investigation police psychopath webcam website murder serialkiller internet torture violence voyeur dianelane billyburke colinhanks gregoryhoblit"
1420,11622,BLAST FROM THE PAST,"['Comedy', 'Romance']","['Brendan Fraser', 'Alicia Silverstone', 'Christopher Walken']",['Hugh Wilson'],"following a bomb scare in the 1960s that locked the webers into their bomb shelter for 35 years, adam now ventures forth into los angeles to obtain food and supplies for his family, and a non-mutant wife for himself. isolation atomicbomb bunker shelter brendanfraser aliciasilverstone christopherwalken hughwilson"
1421,3604,FLASH GORDON,['Science Fiction'],"['Sam J. Jones', 'Melody Anderson', 'Max von Sydow']",['Mike Hodges'],"a football player and his friends travel to the planet mongo and find themselves fighting the tyrant, ming the merciless, to save earth. emperor solareclipse prince tvduel fighter deception hood scientist swordandplanet samj.jones melodyanderson maxvonsydow mikehodges"
1422,9541,JERSEY GIRL,"['Comedy', 'Romance']","['Ben Affleck', 'Raquel Castro', 'Liv Tyler']",['Kevin Smith'],"ollie trinke is a young, suave music publicist who seems to have it all, with a new wife and a baby on the way. but life deals him a bum hand when he's suddenly faced with single fatherhood, a defunct career and having to move in with his father. to bounce back, it takes a new love and the courage instilled in him by his daughter. yuppie daughter lossofwife benaffleck raquelcastro livtyler kevinsmith"
1423,94348,ALEX CROSS,"['Action', 'Thriller', 'Crime', 'Mystery']","['Tyler Perry', 'Rachel Nichols', 'Jean Reno']",['Rob Cohen'],"after washington dc detective alex cross is told that a family member has been murdered, he vows to track down the killer. he soon discovers that she was not his first victim and that things are not what they seem. exmilitary tylerperry rachelnichols jeanreno robcohen"
1424,8197,MIDNIGHT IN THE GARDEN OF GOOD AND EVIL,"['Crime', 'Drama', 'Mystery', 'Thriller']","['John Cusack', 'Kevin Spacey', 'Jude Law']",['Clint Eastwood'],"a visiting city reporter's assignment suddenly revolves around the murder trial of a local millionaire, whom he befriends. dragqueen voodoo savannah johncusack kevinspacey judelaw clinteastwood"
1425,336004,HEIST,"['Crime', 'Action', 'Thriller']","['Jeffrey Dean Morgan', 'Robert De Niro', 'Kate Bosworth']",['Scott Mann'],"a father is without the means to pay for his daughter's medical treatment. as a last resort, he partners with a greedy co-worker to rob a casino. when things go awry they're forced to hijack a city bus. casino robbery bushijacking heist jeffreydeanmorgan robertdeniro katebosworth scottmann"
1426,35019,NANNY MCPHEE AND THE BIG BANG,"['Comedy', 'Fantasy']","['Emma Thompson', 'Asa Butterfield', 'Ralph Fiennes']",['Susanna White'],"nanny mcphee appears at the door of a harried young mother, mrs. isabel green, who is trying to run the family farm while her husband is away at war. but once she’s arrived, nanny mcphee discovers that the children are fighting a war of their own against two spoiled city cousins who have just moved in. relying on everything from a flying motorcycle and a statue that comes to life to a tree-climbing piglet and a baby elephant, nanny uses her magic to teach her mischievous charges five new lessons. nanny fantasy children aftercreditsstinger duringcreditsstinger womandirector emmathompson asabutterfield ralphfiennes susannawhite"
1427,10410,HOFFA,"['Crime', 'History']","['Jack Nicholson', 'Danny DeVito', 'Armand Assante']",['Danny DeVito'],"jack nicholson's portrait of union leader james r. hoffa, as seen through the eyes of his friend, bobby ciaro (danny devito). the film follows hoffa through his countless battles with the rta and president roosevelt all the way to a conclusion that negates the theory that he disappeared in 1975. policyandorganisations power tradeunion gangster jacknicholson dannydevito armandassante dannydevito"
1428,8836,THE X FILES: I WANT TO BELIEVE,"['Drama', 'Mystery', 'Science Fiction', 'Thriller']","['David Duchovny', 'Gillian Anderson', 'Amanda Peet']",['Chris Carter'],"six years after the events of the x-files series finale, former fbi agent doctor dana scully is now a staff physician at our lady of sorrows, a catholic hospital, and treating a boy named christian who has sandhoff disease, a terminal brain condition. fbi agent drummy arrives to ask scully’s help in locating fox mulder, the fugitive former head of the x-files division, and says they will call off its manhunt for him if he will help investigate the disappearances of several women, including young fbi agent monica banan. mulder and scully are called back to duty by the fbi when a former priest claims to be receiving psychic visions pertaining to a kidnapped agent. extraterrestrialtechnology fbi alien fbiagent duringcreditsstinger davidduchovny gilliananderson amandapeet chriscarter"
1429,14442,ELLA ENCHANTED,"['Family', 'Fantasy', 'Comedy']","['Anne Hathaway', 'Hugh Dancy', 'Cary Elwes']","[""Tommy O'Haver""]","ella lives in a magical world in which each child, at the moment of their birth, is given a virtuous ""gift"" from a fairy godmother. ella's so-called gift, however, is obedience. this birthright proves itself to be quite the curse once ella finds herself in the hands of several unscrupulous characters whom she quite literally cannot disobey. determined to gain control of her life and decisions, ella sets off on a journey to find her fairy godmother who she hopes will lift the curse. the path, however, isn't easy -- ella must outwit a slew of unpleasant obstacles including ogres, giants, wicked stepsisters, elves and prince charmont's evil uncle, who wants to take over the crown and rule the kingdom. elves basedonnovel magic fairy prince fairytale spell fantasyworld giant ogre obedience fairygodmother elf annehathaway hughdancy caryelwes tommyo'haver"
1430,321741,CONCUSSION,['Drama'],"['Will Smith', 'Alec Baldwin', 'Albert Brooks']",['Peter Landesman'],"a dramatic thriller based on the incredible true david vs. goliath story of american immigrant dr. bennet omalu, the brilliant forensic neuropathologist who made the first discovery of cte, a football-related brain trauma, in a pro player and fought for the truth to be known. omalu's emotional quest puts him at dangerous odds with one of the most powerful institutions in the world. americanfootball concussion biography professionalsports braindamage sportsinjury nfl medicaldrama humanbrain willsmith alecbaldwin albertbrooks peterlandesman"
1431,59965,ABDUCTION,"['Thriller', 'Action', 'Mystery']","['Taylor Lautner', 'Lily Collins', 'Alfred Molina']",['John Singleton'],a young man sets out to uncover the truth about his life after finding his baby photo on a missing persons website. cia airport hero fight kidnapping timebomb training webcam website party ontherun hospital train teenager taylorlautner lilycollins alfredmolina johnsingleton
1432,14175,VALIANT,"['Animation', 'Family', 'Adventure']","['Ewan McGregor', 'Ricky Gervais', 'Tim Curry']",['Gary Chapman'],"the animated comedy tells the story of a lowly wood pigeon named valiant, who overcomes his small size to become a hero in great britain's royal air force homing pigeon service during world war ii. the rhps advanced the allied cause by flying vital messages about enemy movements across the english channel, whilst evading brutal attacks by the enemy's falcon brigade. animation animal 3d ewanmcgregor rickygervais timcurry garychapman"
1433,11004,WONDER BOYS,"['Comedy', 'Drama']","['Michael Douglas', 'Tobey Maguire', 'Frances McDormand']",['Curtis Hanson'],"grady (michael douglas) is a 50-ish english professor who hasn't had a thing published in years -- not since he wrote his award winning ""great american novel"" 7 years ago. this weekend proves even worse than he could imagine as he finds himself reeling from one misadventure to another in the company of a new wonder boy author. adultery robbery basedonnovel professor college police party liar marijuana writer university drug dog michaeldouglas tobeymaguire francesmcdormand curtishanson"
1434,11918,SUPERHERO MOVIE,"['Action', 'Comedy', 'Science Fiction']","['Drake Bell', 'Sara Paxton', 'Leslie Nielsen']",['Craig Mazin'],"the team behind scary movie takes on the comic book genre in this tale of rick riker, a nerdy teen imbued with superpowers by a radioactive dragonfly. and because every hero needs a nemesis, enter lou landers, aka the villainously goofy hourglass. antihero highschool dragonfly superhero radioactive duringcreditsstinger drakebell sarapaxton leslienielsen craigmazin"
1435,98357,BROKEN CITY,"['Thriller', 'Crime', 'Drama']","['Mark Wahlberg', 'Russell Crowe', 'Catherine Zeta-Jones']",['Allen Hughes'],"in a broken city rife with injustice, ex-cop billy taggart seeks redemption and revenge after being double-crossed and then framed by its most powerful figure, the mayor. billy's relentless pursuit of justice, matched only by his streetwise toughness, makes him an unstoppable force - and the mayor's worst nightmare. mayor investigation politics ex-cop revenge doublecrossed privatedetective markwahlberg russellcrowe catherinezeta-jones allenhughes"
1436,10012,CURSED,"['Horror', 'Comedy']","['Portia de Rossi', 'Christina Ricci', 'Jesse Eisenberg']",['Wes Craven'],"a werewolf loose in los angeles changes the lives of three young adults, who, after being mauled by the beast, learn they must kill their attacker if they hope to change their fate to avoid becoming werewolves too. brothersisterrelationship bite transformation supernaturalpowers werewolf portiaderossi christinaricci jesseeisenberg wescraven"
1437,49526,PREMIUM RUSH,"['Crime', 'Action', 'Thriller']","['Joseph Gordon-Levitt', 'Michael Shannon', 'Dania Ramirez']",['David Koepp'],"in manhattan, a bike messenger picks up an envelope that attracts the interest of a dirty cop, who pursues the cyclist throughout the city. newyork dirtycop bicyclecourier duringcreditsstinger raceagainsttheclock cyclist bikemessenger josephgordon-levitt michaelshannon daniaramirez davidkoepp"
1438,268920,HOT PURSUIT,"['Action', 'Comedy', 'Crime']","['Reese Witherspoon', 'Sofía Vergara', 'Michael Mosley']",['Anne Fletcher'],an uptight by-the-book cop must protect the widow of a drug boss from crooked cops and gunmen. texas prisoner cop drugcartel ontherun policeofficer prisonerontherun womandirector reesewitherspoon sofíavergara michaelmosley annefletcher
